87.251.64.11 - - [21/Oct/2023:00:11:47 +0000] "\x12\x01\x00^\x00\x00\x01\x00\x00\x00$\x00\x06\x01\x00*\x00\x01\x02\x00+\x00\x01\x03\x00,\x00\x04\x04\x000\x00\x01\x05\x001\x00$\x06\x00U\x00\x01\xFF\x04\x07\x0C\xBC\x00\x00\x00\x00\x00\x00\x15\xD0\x00 \x00\x00\x00\x00\x00\x00\x00\xC0\x0C\xA8\x99\xE2\x02\x00\x00" 400 166 "-" "-"
121.122.103.252 - - [21/Oct/2023:05:40:17 +0000] "GET /report HTTP/1.1" 200 3172 "https://ghostagent.me/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
121.122.103.252 - - [21/Oct/2023:05:40:17 +0000] "GET /report/61b35b7b-3c12-4f2a-88d9-1dc016389098 HTTP/1.1" 200 1035 "https://ghostagent.me/report/ca0edeed-2c1d-47b6-af30-83877b4e26a8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
121.122.103.252 - - [21/Oct/2023:05:40:17 +0000] "GET /report/3aa14def-ee96-4b92-882c-9139a104fcda HTTP/1.1" 200 1141 "https://ghostagent.me/report/ca0edeed-2c1d-47b6-af30-83877b4e26a8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
121.122.103.252 - - [21/Oct/2023:05:40:17 +0000] "GET /report/33408d3f-75ef-4930-98dd-46396de7684d HTTP/1.1" 200 1141 "https://ghostagent.me/report/ca0edeed-2c1d-47b6-af30-83877b4e26a8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
121.122.103.252 - - [21/Oct/2023:05:40:17 +0000] "GET /report/df1cc72d-e18a-4574-9949-a9c80e6725aa HTTP/1.1" 200 1141 "https://ghostagent.me/report/ca0edeed-2c1d-47b6-af30-83877b4e26a8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
121.122.103.252 - - [21/Oct/2023:05:40:17 +0000] "GET /report/b4a63093-f1a8-4f4c-8ef5-bc9788c0fca3 HTTP/1.1" 200 1144 "https://ghostagent.me/report/ca0edeed-2c1d-47b6-af30-83877b4e26a8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
121.122.103.252 - - [21/Oct/2023:05:40:17 +0000] "GET /report/9fc1aff8-2e33-47fc-82aa-5c2a71541d92 HTTP/1.1" 200 1143 "https://ghostagent.me/report/ca0edeed-2c1d-47b6-af30-83877b4e26a8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
121.122.103.252 - - [21/Oct/2023:05:40:22 +0000] "OPTIONS /report/e61fea26-f179-4008-8f98-9b3abf276e00/history HTTP/1.1" 200 2 "https://ghostagent.me/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
121.122.103.252 - - [21/Oct/2023:05:40:22 +0000] "GET /favicon.ico HTTP/1.1" 304 0 "https://ghostagent.me/report/e61fea26-f179-4008-8f98-9b3abf276e00" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
121.122.103.252 - - [21/Oct/2023:05:40:22 +0000] "GET /report/e61fea26-f179-4008-8f98-9b3abf276e00/history HTTP/1.1" 404 22 "https://ghostagent.me/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
170.64.134.152 - - [21/Oct/2023:05:43:46 +0000] "GET / HTTP/1.1" 200 15 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
114.29.238.181 - - [21/Oct/2023:05:44:23 +0000] "GET / HTTP/1.1" 200 612 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36"
163.172.226.67 - - [21/Oct/2023:05:58:04 +0000] "POST /onvif/device_service HTTP/1.1" 404 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
185.180.143.190 - - [21/Oct/2023:06:00:18 +0000] "GET / HTTP/1.1" 200 396 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
163.172.226.67 - - [21/Oct/2023:06:00:20 +0000] "GET /HNAP1 HTTP/1.1" 404 197 "http://45.76.148.79:80/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
163.172.226.67 - - [21/Oct/2023:06:00:35 +0000] "POST /onvif/device_service HTTP/1.1" 404 197 "http://45.76.148.79:80/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
163.172.226.67 - - [21/Oct/2023:06:00:35 +0000] "GET /PSIA/index HTTP/1.1" 404 197 "http://45.76.148.79:80/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /app/config/aws-config.yml HTTP/1.1" 404 157 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) QupZilla/1.9.0 Safari/538.1"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /api/secrets.json HTTP/1.1" 404 152 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4950.2 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-go-sdk-config.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Linux; Android 11; moto e20) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials.staging.ini HTTP/1.1" 404 157 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.11) Gecko/2009060309 Ubuntu/9.10 (karmic) Firefox/3.0.11"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-sdk/config.json HTTP/1.1" 404 156 "-" "Mozilla/5.0 (X11; Linux i686; rv:16.0) Gecko/20100101 Firefox/16.0"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /ansible/roles/aws/defaults/main.yml HTTP/1.1" 404 163 "-" "Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H321 Safari/600.1.4"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /api/keys.json HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-php-sdk-config.json HTTP/1.1" 404 158 "-" "Adobe Application Manager 2.0"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-glue/config.json HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Linux; U; Android 2.1-update1; de-de; HTC Desire 1.19.161.5 Build/ERE27) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/autoscaling-config.json HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/codepipeline-config.json HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Windows; U; ; en-NZ) AppleWebKit/527  (KHTML, like Gecko, Safari/419.3) Arora/0.8.0"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/cognito-config.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/532.8 (KHTML, like Gecko) Chrome/4.0.277.0 Safari/532.8"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials.yaml HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Linux; Android 11; GM1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.61 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /app/config/aws-credentials.yml HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /ansible/group_vars/all HTTP/1.1" 404 157 "-" "Opera/9.60 (J2ME/MIDP; Opera Mini/4.2.14320/554; U; cs) Presto/2.2.0"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials.csv HTTP/1.1" 404 154 "-" "Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 SonyEricssonP100/01; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 Safari/525"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-eks/cluster-config.yaml HTTP/1.1" 404 159 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/96.0.4664.101 Mobile/15E148 Safari/604.1"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /ansible/vars/main.yml HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Linux; Android 11; SM-M315F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials.prod.ini HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials.ini HTTP/1.1" 404 154 "-" "Opera/10.61 (J2ME/MIDP; Opera Mini/5.1.21219/19.999; en-US; rv:1.9.3a5) WebKit/534.5 Presto/2.6.30"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /appsettings.Production.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.57 Whale/3.14.133.23 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials.dev.ini HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Linux; U; Android 2.1; en-us; HTC Legend Build/cupcake) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-ruby-sdk-config.yml HTTP/1.1" 404 158 "-" "Mozilla/5.0 (X11; Linux i686; rv:28.0) Gecko/20100101 Firefox/28.0"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/config/db.config HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /appsettings.json HTTP/1.1" 404 153 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/99.3  Mobile/15E148 Safari/605.1.15"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-js-sdk-config.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.13+ (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-config.ini HTTP/1.1" 404 152 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /api/config.json HTTP/1.1" 404 152 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /app/config/parameters.yml HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Linux; Android 7.1.1; CPH1729) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.98 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/config.ini HTTP/1.1" 404 152 "-" "Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC6-01/011.010; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.2 3gpp-gba"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/api-gateway-config.json HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.26 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-batch/job-config.json HTTP/1.1" 404 159 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36 OPR/40.0.2308.62"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/config/app.config HTTP/1.1" 404 154 "-" "Mozilla/5.0 (X11; U; Linux; i686; en-US; rv:1.6) Gecko Epiphany/1.2.5"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/cloudwatch-config.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Linux; Android 7.0; Nexus 9 Build/NRD90R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.124 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/config/aws-credentials.json HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Linux; Android 10; Redmi 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /assets/credentials.json HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/athena-config.json HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Linux; Android 9; Redmi Note 8T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.61 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-sdk/credentials.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-config.yml HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Linux; Android 11; RMX2027) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-java-sdk-config.xml HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Android; Linux armv7l; rv:10.0.1) Gecko/20100101 Firefox/10.0.1 Fennec/10.0.1"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-sdk/config HTTP/1.1" 404 153 "-" "Mozilla/4.0 (compatible; Linux 2.6.22) NetFront/3.4 Kindle/2.0 (screen 600x800)"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials/api-keys.json HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5X Build/MDB08L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.124 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-secrets.json HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.50"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/aws_secrets.txt HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Linux; Android 7.0; LGUS997 Build/NRD90U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/config/env.json HTTP/1.1" 404 155 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/60.0.3112.78 Chrome/60.0.3112.78 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials.json HTTP/1.1" 404 155 "-" "Opera/7.50 (Windows ME; U) [en]"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /appsync/config.json HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Linux; Android 7.0; ZE520KL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-python-sdk-config.json HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-secrets.yml HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5030.0 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials.yml HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/credentials.xml HTTP/1.1" 404 154 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/18.0.130791545 Mobile/14A5345a Safari/600.1.4"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-cpp-sdk-config.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4889.0 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /assets/other/service-account-credentials.json HTTP/1.1" 404 171 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-credentials.json HTTP/1.1" 404 155 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/config.json HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36 Edg/99.0.1150.46"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws-config.json HTTP/1.1" 404 154 "-" "MSIE (MSIE 6.0; X11; Linux; i686) Opera 7.23"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /application.yml HTTP/1.1" 404 152 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /ansible/roles/aws/vars/main.yml HTTP/1.1" 404 162 "-" "Mozilla/5.0 (X11; Linux i686; rv:25.0) Gecko/20100101 Firefox/25.0"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/codedeploy-config.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /aws/config/secrets/aws-credentials.ini HTTP/1.1" 404 165 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) MxBrowser/4.5.10.7000 Chrome/30.0.1551.0 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /Dockerrun.aws.json HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Linux; U; Android 1.6; en-us; HTC_TATTOO_A3288 Build/DRC79) AppleWebKit/528.5  (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
18.222.71.52 - - [21/Oct/2023:06:02:42 +0000] "GET /application.properties HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Linux; U; Android 4.3; en-us; sdk Build/MR1) AppleWebKit/536.23 (KHTML, like Gecko) Version/4.3 Mobile Safari/536.23"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /aws/ses-config.json HTTP/1.1" 404 155 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /aws/route53-config.json HTTP/1.1" 404 160 "-" "MOT-L7v/08.B7.5DR MIB/2.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Link/6.3.0.0.0"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /config/application.yml HTTP/1.1" 404 156 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /config/aws-credentials.yaml HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Linux; U; Android 4.1; en-us; sdk Build/MR1) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.1 Safari/534.30"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /config/aws/aws_credentials.csv HTTP/1.1" 404 163 "-" "Mozilla/5.0 (iPod touch; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML like Gecko) Version/7.0 Mobile/11D167 Safari/123E71C"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /config/aws/keys.json HTTP/1.1" 404 156 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /aws_keys.yml HTTP/1.1" 404 152 "-" "Mozilla/5.0 (BeOS; U; BeOS BePC; en-US; rv:1.9a1) Gecko/20060702 SeaMonkey/1.5a"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /capistrano/aws.rb HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 OPR/85.0.4341.22"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /config.production.json HTTP/1.1" 404 157 "-" "Mozilla/5.0 (SymbianOS 9.4; Series60/5.0 NokiaN97-1/10.0.012; Profile/MIDP-2.1 Configuration/CLDC-1.1; en-us) AppleWebKit/525 (KHTML, like Gecko) WicKed/7.1.12344"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /config/jwt/private.pem HTTP/1.1" 404 157 "-" "Mozilla/5.0 (X11; U; Linux; i686; en-US; rv:1.6) Gecko Epiphany/1.2.5"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /aws/quickstart-config.json HTTP/1.1" 404 159 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/100.0.4896.77 Mobile/15E148 Safari/604.1"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /aws/redshift-config.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/18.6.872.0 Safari/535.2 UNTRUSTED/1.0 3gpp-gba UNTRUSTED/1.0"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /config/credentials/aws_credentials.json HTTP/1.1" 404 163 "-" "BlackBerry9530/4.7.0.167 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/102 UP.Link/6.3.1.20.0"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /aws_keys.ini HTTP/1.1" 404 152 "-" "Mozilla/5.0 (Windows; U; Windows XP) Gecko MultiZilla/1.6.1.0a"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /config/secrets/aws-config.json HTTP/1.1" 404 158 "-" "Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; da-dk) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /cloudformation/config.yaml HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.88 Safari/537.36"
18.222.71.52 - - [21/Oct/2023:06:02:43 +0000] "GET /config/aws/credentials.env HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Linux; U; Android 1.5; en-us; sdk Build/CUPCAKE) AppleWebkit/528.5  (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
